bus_id,vm_pu,va_degree,p_mw,q_mvar
294,0.997276701461064,-77.16361930437778,16.665358737394854,0.0
295,0.9954130769108975,-76.36618527309648,-0.07590499982325127,0.0
296,0.9910575395225165,-76.4842166884479,41.69794720457867,0.0
297,1.0000000000000002,-71.84413189602118,-184.2649404529293,-5.36473822593689
298,0.9960563319751862,-78.24365833329361,38.41150870138517,0.0
299,0.997488242833966,-71.52625776067211,0.0,0.0
300,0.9961146490973956,-72.19405710616387,190.0,0.0
301,0.9954039186668637,-51.37146510697589,94.86730316126341,0.0
302,0.9999999999999999,-43.41371730497737,9.968355034776323,-65.68141651153564
303,1.0,-49.70409751931021,196.01083827034017,-128.250279545784
304,0.9999999999999997,16.35717901030948,0.0,0.0
305,0.9999999999999996,13.184261464653797,177.39098265371285,-23.239105582237244
306,1.0,19.389572806527557,-75.51156310924853,-28.924013018608093
